date,open,high,low,close
2021-09-30,110937.97280783307,110958.09467660202,110928.69658792653,110940.52632129067
2021-10-01,110907.76623487062,110919.40172804437,110896.43402916215,110910.87097519306
2021-10-04,110894.31997104082,110932.89829056441,110872.35893151688,110897.66321148408
2021-10-05,110870.84946729428,110880.02293653604,110854.16589051233,110873.48281772032
2021-10-06,110857.2352025834,110862.63751308029,110843.53807487461,110859.81984751011
2021-10-07,110768.36665737307,110784.94738386139,110765.97724184429,110767.43900921947
2021-10-08,110813.3805112223,110824.00732106998,110806.98585473937,110816.11689430873
2021-10-11,110826.62749123566,110835.51433087539,110796.9079026145,110826.25073840178
2021-10-12,110871.94097064316,110882.5942247925,110835.21323001746,110870.70670891854
2021-10-13,110947.6562225689,110957.56082016611,110942.23579067698,110949.90038211094
2021-10-14,110951.20573553968,110978.03305504684,110940.1134502169,110950.80410701345
2021-10-15,110883.73921412617,110914.21309702488,110861.89925304515,110878.70665677983
2021-10-18,110843.94134465729,110849.18509116842,110833.28252585855,110842.95118276465
2021-10-19,110792.71606525719,110803.81021353879,110786.22691578214,110794.67500352877
2021-10-20,110774.40045596974,110779.6808487548,110749.95775946895,110774.60001780298
2021-10-21,110774.97211082724,110801.18041479343,110761.16441023546,110777.78593692562
2021-10-22,110698.52985489677,110718.83353461976,110674.01011234184,110697.69844624469
2021-10-25,110714.04481339669,110721.53951389772,110696.81042227983,110711.39746597834
2021-10-26,110648.46936696266,110658.77902694521,110625.61321808265,110650.98319984692
2021-10-27,110662.23597885307,110663.95614944621,110657.21050498274,110662.87781035891
2021-10-28,110661.91005297498,110678.74841867188,110625.2913629255,110658.49816455183
2021-10-29,110644.42745785655,110653.06331958115,110622.6494908195,110645.95291498413
2021-11-01,110643.60750025552,110650.99947734676,110640.05323691116,110643.03119274648
2021-11-02,110618.30167971704,110630.46324713077,110601.44320555941,110621.44007211721
2021-11-03,110594.43085704932,110613.20234510502,110593.77862904099,110596.94121438105
2021-11-04,110528.0605691776,110533.05779458999,110522.42587098414,110529.63095874629
2021-11-05,110534.97482622195,110549.1148369118,110521.66717584596,110528.44586615231
2021-11-08,110601.04006415325,110618.22569574547,110578.93838888427,110602.26721457725
2021-11-09,110679.89714103442,110688.31336526372,110658.38037186445,110681.48701709263
2021-11-10,110732.670140369,110734.60728266984,110700.60239608731,110734.35972095442
2021-11-11,110762.09497792632,110782.68727979476,110748.05115320909,110762.59178498849
2021-11-12,110737.50037038035,110739.24022053463,110708.87639760472,110735.53258002529
2021-11-15,110793.81108286495,110805.31649556861,110787.73320974437,110793.24261155394
2021-11-16,110791.19154536027,110801.78098496706,110764.61100028161,110785.01810133617
2021-11-17,110777.38398263733,110779.1738801728,110776.67561323734,110776.74259929713
2021-11-18,110771.91990321784,110784.10507166115,110765.9521888116,110767.57769076977
2021-11-19,110760.77567171391,110774.65844017659,110758.48536283644,110759.94553836584
2021-11-22,110752.02142325483,110762.84444927053,110743.01123551244,110750.20467875949
2021-11-23,110737.53875026284,110750.76900626619,110732.88759534176,110741.86955008199
2021-11-24,110729.14997530267,110746.96157113726,110722.31135896941,110729.53115364708
2021-11-25,110719.82965560624,110724.51241895588,110714.82105590907,110720.03649882812
2021-11-26,110720.42985368724,110725.79599892387,110708.23875567556,110721.15872470793
2021-11-29,110706.42171271451,110714.7373643201,110702.07704823324,110712.88034859608
2021-11-30,110706.5675797226,110717.857086001,110701.76459790359,110703.92570633699
2021-12-01,110696.89375246436,110704.67980197909,110677.30763886904,110698.0552034534
2021-12-02,110691.5734767735,110695.2948799205,110685.97230976215,110692.88769074023
2021-12-03,110679.66710092041,110703.3868604484,110678.02159671824,110680.43261530354
2021-12-06,110670.9197426057,110694.09872630173,110662.87692304589,110671.60398017232
2021-12-07,110668.49837879842,110672.38143180728,110661.18530923291,110667.27708353606
2021-12-08,110656.54333729765,110684.51300016028,110640.2258144488,110660.35643405234
2021-12-09,110650.0511240556,110653.49355147498,110642.4534258691,110652.84425022635
2021-12-10,110651.9322207885,110657.64093095568,110624.15166046753,110651.0603209008
2021-12-13,110640.78597829619,110654.0396458028,110620.17997416723,110640.34922986223
2021-12-14,110631.55024901594,110637.06093083567,110630.9352278786,110632.68021344267
2021-12-15,110620.87824156471,110658.82771184437,110614.66059693664,110622.59997878164
2021-12-16,110618.05793758844,110624.2114064115,110604.81960128706,110620.56121169795
2021-12-17,110604.57870460916,110622.7176087835,110596.82926912332,110604.75377010084
2021-12-20,110597.61540073849,110617.1974653562,110592.65466882987,110594.07320331891
2021-12-21,110580.78242320065,110590.13752785747,110558.62815022742,110583.9565754548
2021-12-22,110583.18068808744,110587.74501305766,110551.12512631238,110578.61073394748
2021-12-23,110575.56778024805,110620.44287350064,110567.81195759149,110573.03583585192
2021-12-24,110569.25772168094,110585.63140138767,110557.69508769902,110570.61661289287
2021-12-27,110558.66970614991,110570.94644334896,110544.26894929213,110556.32048152352
2021-12-28,110546.92467130905,110563.30767366018,110527.6170948571,110551.32238155964
2021-12-29,110536.95453726701,110556.82535055038,110521.39437963036,110542.1492621025
2021-12-30,110527.61741438501,110556.85176420021,110519.60505465149,110531.48676115346
2021-12-31,110524.41579589102,110526.33506302262,110518.58947306442,110525.64503528696
2022-01-03,110512.98824704916,110528.02872442856,110506.73787642914,110513.96447695601
2022-01-04,110496.11139652332,110508.8144209542,110484.07409998978,110497.65682377476
2022-01-05,110488.47421789076,110493.78123564573,110479.3060740843,110488.17594981907
2022-01-06,110467.77940468934,110490.03626872745,110436.68361354098,110474.1848664125
2022-01-07,110465.07525134727,110470.94210878025,110449.83809494202,110463.58920312821
2022-01-10,110452.81752044654,110477.07665007189,110425.77938955923,110457.07542218322
2022-01-11,110448.34086935,110455.74336185888,110441.78051237798,110450.32342116567
2022-01-12,110447.4324675627,110451.41469057449,110446.51121382178,110448.67101896158
2022-01-13,110436.40376806358,110452.15239434103,110422.69298702749,110439.87239997381
2022-01-14,110421.62607460571,110432.25337936633,110416.27794113787,110425.73907361162
2022-01-17,110411.69644118943,110420.7822716474,110402.1750754102,110414.71468618508
2022-01-18,110403.00137836015,110426.59449461424,110397.80836237392,110403.03714928657
2022-01-19,110391.93579518993,110408.60312437,110384.3094719465,110390.16584865274
2022-01-20,110385.60002296593,110412.13757411408,110374.7713920733,110383.90731743281
2022-01-21,110370.34291496612,110396.05032182286,110365.61232047928,110373.32638808094
2022-01-24,110355.04216536955,110360.7589296204,110340.21356694314,110357.41689681419
2022-01-25,110349.44277853271,110361.3554267413,110349.40979233777,110352.20458802667
2022-01-26,110345.10831868813,110354.69615438263,110342.92887105058,110343.75888175184
2022-01-27,110331.07397032369,110355.56830574483,110326.45830603984,110337.18623086525
2022-01-28,110333.3241348258,110338.14720736613,110316.18551840408,110329.60911704405
2022-01-31,110322.68132135477,110326.24843685757,110296.98555784422,110324.13573598064
2022-02-01,110313.9372363773,110328.29094987588,110308.42123068156,110316.2878109687
2022-02-02,110314.25098229034,110323.92539475855,110307.97214365662,110313.23262090262
2022-02-03,110310.03040922785,110327.48252679723,110273.21160439434,110306.93255206253
2022-02-04,110301.52857232674,110316.56718306415,110298.56703145358,110300.50082255609
2022-02-07,110297.29852359877,110313.87582828861,110287.5975497242,110294.14029022682
2022-02-08,110280.7168157065,110286.26790404724,110247.89605204332,110280.31373925654
2022-02-09,110275.34411206645,110284.47591941692,110267.32779121115,110271.65519624932
2022-02-10,110266.35341040698,110272.45483523831,110253.75273221936,110262.61793029113
2022-02-11,110255.14968080776,110257.08777772475,110244.13807974993,110255.44811717577
2022-02-14,110246.33095818236,110258.89538832523,110236.42415557968,110242.01334051858
2022-02-15,110241.0440007301,110259.78069521875,110226.05254243457,110240.54979962615
2022-02-16,110233.22803394368,110234.97194552577,110221.5292224056,110232.96735428278
2022-02-17,110217.35766310884,110222.50804185016,110194.59600323698,110220.12208412017
2022-02-18,110204.4201962485,110221.93179198557,110199.72127689193,110205.28653626586
2022-02-21,110198.49413532851,110201.72885906964,110166.89530457417,110196.16138709098
2022-02-22,110183.86474471007,110188.32645297746,110183.09092569989,110187.80268543928
2022-02-23,110178.87838912335,110185.03376913001,110169.91053932121,110176.92951709537
2022-02-24,110170.34382026088,110176.28425150918,110167.09816050295,110169.29797240708
2022-02-25,110159.56595358686,110180.8479087478,110141.11688133712,110158.73326933812
2022-02-28,110146.32042575866,110153.74452924251,110145.83035645037,110152.93990234494
2022-03-01,110141.73200631248,110148.51294755806,110135.63490116934,110142.04173507138
2022-03-02,110135.83251419403,110140.09278206591,110118.54810957397,110133.88773417096
2022-03-03,110127.51422599365,110145.94950759379,110122.39001725166,110129.80309086441
2022-03-04,110132.36068649334,110150.37737510607,110113.41611596098,110132.08976639605
2022-03-07,110112.92497381833,110142.67739999502,110096.87963280272,110120.05919362554
2022-03-08,110112.21534165405,110115.80135778493,110086.45998334565,110110.20116254519
2022-03-09,110096.85452132496,110105.66910766553,110082.22532748914,110098.84181975399
2022-03-10,110096.59320388376,110128.39056078142,110069.77394320782,110093.97913304107
2022-03-11,110075.85837699039,110090.63592296129,110059.79104889682,110081.38673581819
2022-03-14,110073.52610980079,110086.63533426133,110062.29436737418,110071.44930763582
2022-03-15,110062.62008463992,110075.4213485264,110052.07297622986,110063.33090250287
2022-03-16,110053.83899973794,110066.52345195414,110038.24093376129,110051.41618834494
2022-03-17,110036.80975881437,110061.87442736056,110019.30976942036,110039.5868881757
2022-03-18,110027.829025549,110068.82090981891,110026.67540956949,110029.68439662323
2022-03-21,110020.00998969634,110024.89737038729,110011.7678808384,110013.28263566188
2022-03-22,109997.01086634227,110010.2249822707,109984.19706517732,109999.50072279359
2022-03-23,109987.7305048202,109998.30184023287,109985.59786653971,109989.84858644241
2022-03-24,109981.61176287627,110009.62266059911,109971.9432421155,109982.44150898777
2022-03-25,109970.63079286649,109977.96006679109,109967.21055618764,109973.69846904396
2022-03-28,109962.17396462365,109980.43943511385,109943.01190121437,109958.60259426461
2022-03-29,109953.92248904017,109969.33174679014,109917.05751667486,109948.74744909756
2022-03-30,109941.82888145983,109964.82361451781,109937.94568225398,109943.94119965959
2022-03-31,109932.98656517052,109959.56301686127,109930.52124150567,109938.16466170756
2022-04-01,109933.36560217042,109955.48849794656,109925.94841325829,109929.84967026145
2022-04-04,109921.62536229641,109929.28624952612,109911.87493871272,109918.30019076105
2022-04-05,109915.2900338214,109918.68103137721,109902.45337829903,109912.82505624485
2022-04-06,109905.97887462426,109908.47152354405,109891.77477014528,109902.50934032002
2022-04-07,109887.22977091266,109900.15476813665,109886.4441507395,109889.83234671013
2022-04-08,109878.11811254347,109901.70317026928,109876.26980391283,109878.62360176948
2022-04-11,109872.26465412354,109886.30019515904,109857.69179982673,109876.41698293657
2022-04-12,109865.04321460062,109876.88628475691,109855.7368895004,109869.29770308938
2022-04-13,109868.87799522339,109874.51987423547,109863.47772288186,109865.93469130158
2022-04-14,109854.00160626101,109871.73603836869,109838.92033871869,109856.01734604833
2022-04-15,109858.60865818714,109866.18373768509,109832.8804587729,109851.76994340507
2022-04-18,109841.58646756056,109852.76686410443,109836.42666220517,109841.3639272306
2022-04-19,109830.81294330876,109850.26818087758,109812.79838172076,109832.73421775446
2022-04-20,109837.07327440541,109844.72376938237,109831.81534212039,109834.6796187943
2022-04-21,109835.15200039628,109867.96002306216,109807.85422070007,109829.74821332349
2022-04-22,109821.20192470046,109828.9797697792,109817.7706920152,109819.74353182218
2022-04-25,109807.75282015369,109813.33668869219,109803.10183974082,109811.40425566607
2022-04-26,109805.82215775526,109819.20131338891,109783.82558857928,109804.70914934961
2022-04-27,109805.67777389089,109820.03732137497,109792.90761151224,109801.55097970768
2022-04-28,109790.11472449392,109800.9608537209,109768.58696843644,109791.594447341
2022-04-29,109774.30824513035,109800.89317494984,109769.39499104282,109776.62917100258
2022-05-02,109770.55994748417,109778.08590160494,109756.51378721649,109767.51060375008
2022-05-03,109759.99204880024,109777.74716652314,109748.99567809644,109759.57214557873
2022-05-04,109748.70267114563,109764.38082622824,109748.55948954608,109752.01029745367
2022-05-05,109748.13781819366,109757.49786479198,109745.0657283952,109749.2770579984
2022-05-06,109740.27681883873,109746.98116816503,109738.489065241,109742.54380631163
2022-05-09,109738.68428019279,109750.8286238885,109727.72594283966,109737.79547419817
2022-05-10,109725.72007296295,109772.94215276922,109718.52302621986,109725.39101942247
2022-05-11,109724.31396650536,109735.97166726112,109713.48304219967,109720.86262537618
2022-05-12,109723.37649982874,109734.21928962396,109718.93534207149,109721.2475047028
2022-05-13,109711.6485398817,109729.77505404815,109700.09953110134,109716.33914186379
2022-05-16,109710.57433633792,109720.2188004394,109705.42943343172,109709.35336474355
2022-05-17,109704.66011445622,109720.61504275448,109687.84752135431,109701.96931749719
2022-05-18,109702.4855242544,109710.4744618023,109686.04801846987,109701.1178864533
2022-05-19,109692.49933949758,109708.87562033653,109657.87850175616,109689.40916051973
2022-05-20,109679.31602010991,109690.8601013439,109676.0480613789,109680.96475108791
2022-05-23,109671.9530859778,109677.93640898942,109636.14491294922,109674.80558145966
2022-05-24,109672.57179596665,109687.58040398623,109664.65856763735,109669.78158589092
2022-05-25,109656.83588025362,109681.31873078253,109639.81411092653,109660.03227426809
2022-05-26,109646.78294724866,109673.68351271567,109646.513623603,109653.261559847
2022-05-27,109647.22577375556,109654.03459044147,109624.8092284594,109644.14987392159
2022-05-30,109634.4592036758,109637.52795642323,109632.05244740941,109636.6317584528
2022-05-31,109627.18519368827,109643.49249721602,109617.98496167781,109628.1033922913
2022-06-01,109611.34307953519,109631.20360585688,109609.84378470099,109615.53701757987
2022-06-02,109603.47598047878,109612.56214706905,109597.88288455026,109607.45256323979
2022-06-03,109599.4914028021,109613.0118229441,109552.23708487854,109602.96116932803
2022-06-06,109590.01114660666,109612.70090436023,109588.94388704209,109591.09309616186
2022-06-07,109583.23872639524,109617.48407945082,109574.07136307741,109582.12872916677
2022-06-08,109569.89441577732,109594.71891391241,109562.5446658307,109576.7878494246
2022-06-09,109566.76490852147,109569.99040944908,109558.79977152104,109564.50838899761
2022-06-10,109553.69294785928,109574.6869338592,109547.55468685048,109557.23894234764
2022-06-13,109541.79948779797,109550.69915172986,109530.21931360174,109544.99842307183
